task,pipeline,model,sampling_rate,outer_fold,inner_fold,channels,window,overlap,csp_filters,first_aug,second_aug,learning_rate,evaluation_type,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
pds,ica,atc,125,5,5,32,16,2500,0,None,None,0.00025,th_standard,0.7623376623376623,0.625,0.7623376623376623,0.731690691012699,0.7492488516676259,0.7623376623376623,0.625,0.7623376623376623,0.7623376623376623,0.6365404407118039,0.7281808008366015,0.8251322314049586,0.8251322314049586,0.8251322314049586,0.30038230475150185
pds,ica,atc,125,6,5,32,16,2500,0,None,None,0.00025,th_standard,0.8331143232588699,0.8350518042157913,0.8331143232588699,0.8272236876997585,0.8378574324103621,0.8331143232588699,0.8350518042157913,0.8331143232588699,0.8331143232588699,0.8296840112995346,0.8340989498397902,0.8467095391211148,0.8467095391211148,0.8467095391211148,0.659943914513615
pds,ica,atc,125,7,5,32,16,2500,0,None,None,0.00025,th_standard,0.7557354925775979,0.7114819004524886,0.7557354925775979,0.708810894406736,0.7573591810956207,0.7557354925775979,0.7114819004524886,0.7557354925775979,0.7557354925775979,0.7100995363615732,0.756511614281952,0.8253654716324399,0.8253654716324399,0.8253654716324399,0.4202304017982579
pds,ica,atc,125,8,5,32,16,2500,0,None,None,0.00025,th_standard,0.7562326869806094,0.6965298510481646,0.7562326869806094,0.7997457951306194,0.7836733858139491,0.7562326869806094,0.6965298510481646,0.7562326869806094,0.7562326869806094,0.7037037037037037,0.7320417078399291,0.873564892351756,0.873564892351756,0.873564892351756,0.43330627826288604
pds,ica,atc,125,9,5,32,16,2500,0,None,None,0.00025,th_standard,0.7675033025099075,0.6384705282043684,0.7675033025099075,0.7886429919368674,0.7779462365664503,0.7675033025099075,0.6384705282043684,0.7675033025099075,0.7675033025099075,0.6496918449338466,0.7288589975191268,0.8112191990518987,0.8112191990518987,0.8112191990518987,0.3356072846229031
pds,ica,atc,125,10,5,32,16,2500,0,None,None,0.00025,th_standard,0.6944818304172274,0.6573905731557657,0.6944818304172274,0.6830206131078225,0.6886962958009782,0.6944818304172274,0.6573905731557657,0.6944818304172274,0.6944818304172274,0.6608417974916196,0.6831247252842232,0.7269518052209748,0.7269518052209748,0.7269518052209748,0.3300909173958462
pds,ica,atc,125,1,6,32,16,2500,0,None,None,0.00025,th_standard,0.8131720430107527,0.8609528872686767,0.8131720430107527,0.8092394447657605,0.8785514888337469,0.8131720430107527,0.8609528872686767,0.8131720430107527,0.8131720430107527,0.8053657297185393,0.82014009447293,0.9480350708420884,0.9480350708420884,0.9480350708420884,0.6232732995278895
pds,ica,atc,125,2,6,32,16,2500,0,None,None,0.00025,th_standard,0.7744565217391305,0.7518170426065163,0.7744565217391305,0.762619662168785,0.7717568871002797,0.7744565217391305,0.7518170426065163,0.7744565217391305,0.7744565217391305,0.7560831476645664,0.7720916320067609,0.8576362781954887,0.8576362781954887,0.8576362781954887,0.5128237846114585
pds,ica,atc,125,3,6,32,16,2500,0,None,None,0.00025,th_standard,0.7530529172320217,0.667177364288153,0.7530529172320217,0.7202710301394513,0.7409395178444668,0.7530529172320217,0.667177364288153,0.7530529172320217,0.7530529172320217,0.6795345948012232,0.7363915410437387,0.8383834073062478,0.8383834073062478,0.8383834073062478,0.36872176204819274
pds,ica,atc,125,4,6,32,16,2500,0,None,None,0.00025,th_standard,0.6931659693165969,0.6760716760716761,0.6931659693165969,0.6751066622907778,0.6940523156736924,0.6931659693165969,0.6760716760716761,0.6931659693165969,0.6931659693165969,0.6755656108597285,0.6935875347886177,0.7893360393360392,0.7893360393360392,0.7893360393360392,0.3511525741645688
pds,ica,atc,125,5,6,32,16,2500,0,None,None,0.00025,th_standard,0.7571428571428571,0.6922727272727273,0.7571428571428571,0.700863371465573,0.7524529000030834,0.7571428571428571,0.6922727272727273,0.7571428571428571,0.7571428571428571,0.6961434977578476,0.7544907110826393,0.7893305785123966,0.7893305785123966,0.7893305785123966,0.39257540603248253
pds,ica,atc,125,6,6,32,16,2500,0,None,None,0.00025,th_standard,0.6859395532194481,0.6321436227224009,0.6859395532194481,0.7151057296391933,0.7067467636137406,0.6859395532194481,0.6321436227224009,0.6859395532194481,0.6859395532194481,0.622483016001179,0.6507537168772668,0.6739192568774562,0.6739192568774562,0.6739192568774562,0.28912695962134505
pds,ica,atc,125,7,6,32,16,2500,0,None,None,0.00025,th_standard,0.7719298245614035,0.7347285067873304,0.7719298245614035,0.7284313393401531,0.7753845779002754,0.7719298245614035,0.7347285067873304,0.7719298245614035,0.7719298245614035,0.7313472219540607,0.7734798545221006,0.8396536721197355,0.8396536721197355,0.8396536721197355,0.46283388167066297
pds,ica,atc,125,8,6,32,16,2500,0,None,None,0.00025,th_standard,0.7714681440443213,0.7122624335542125,0.7714681440443213,0.8255285884455033,0.8056498600109879,0.7714681440443213,0.7122624335542125,0.7714681440443213,0.7714681440443213,0.7218272120375754,0.7485193853133338,0.8484671958057235,0.8484671958057235,0.8484671958057235,0.4683357879234168
pds,ica,atc,125,9,6,32,16,2500,0,None,None,0.00025,th_standard,0.7793923381770145,0.6688764340855595,0.7793923381770145,0.7799309705055797,0.7796305989801983,0.7793923381770145,0.6688764340855595,0.7793923381770145,0.7793923381770145,0.6865424430641822,0.7530247708755549,0.8189142922983227,0.8189142922983227,0.8189142922983227,0.39366513666863323
pds,ica,atc,125,10,6,32,16,2500,0,None,None,0.00025,th_standard,0.6742934051144011,0.657125433692408,0.6742934051144011,0.6586930574895564,0.6728337234652928,0.6742934051144011,0.657125433692408,0.6742934051144011,0.6742934051144011,0.6578252264596178,0.6734851509472951,0.759389724709483,0.759389724709483,0.759389724709483,0.31573379203263663
pds,ica,atc,125,1,7,32,16,2500,0,None,None,0.00025,th_standard,0.8615591397849462,0.855585934533303,0.8615591397849462,0.8348537825810554,0.8684739197752395,0.8615591397849462,0.855585934533303,0.8615591397849462,0.8615591397849462,0.843457051398595,0.8636340827225122,0.9279258752942964,0.9279258752942964,0.9279258752942964,0.687451057165231
pds,ica,atc,125,2,7,32,16,2500,0,None,None,0.00025,th_standard,0.8084239130434783,0.7640664160401003,0.8084239130434783,0.8307597979104331,0.8200190445317882,0.8084239130434783,0.7640664160401003,0.8084239130434783,0.8084239130434783,0.7783771662875998,0.7978909206382809,0.8348214285714287,0.8348214285714287,0.8348214285714287,0.565135769359705
pds,ica,atc,125,3,7,32,16,2500,0,None,None,0.00025,th_standard,0.7937584803256446,0.7528038579720041,0.7937584803256446,0.761781654911527,0.790783891915029,0.7937584803256446,0.7528038579720041,0.7937584803256446,0.7937584803256446,0.7568923611111111,0.7919601330468868,0.8659440081939229,0.8659440081939229,0.8659440081939229,0.513991444611233
pds,ica,atc,125,4,7,32,16,2500,0,None,None,0.00025,th_standard,0.7768479776847977,0.7436392436392436,0.7768479776847977,0.772184331797235,0.7750022945066811,0.7768479776847977,0.7436392436392436,0.7768479776847977,0.7768479776847977,0.7519889311656867,0.7707153494686294,0.8718196218196218,0.8718196218196218,0.8718196218196218,0.5073180787466502
pds,ica,atc,125,5,7,32,16,2500,0,None,None,0.00025,th_standard,0.7935064935064935,0.6931818181818181,0.7935064935064935,0.7635614337741998,0.7838111667898903,0.7935064935064935,0.6931818181818181,0.7935064935064935,0.7935064935064935,0.7123483679065079,0.7778304741363252,0.7502975206611571,0.7502975206611571,0.7502975206611571,0.43301069791136015
pds,ica,atc,125,6,7,32,16,2500,0,None,None,0.00025,th_standard,0.6386333771353482,0.610021436227224,0.6386333771353482,0.6215368221643381,0.6303711014988006,0.6386333771353482,0.610021436227224,0.6386333771353482,0.6386333771353482,0.6106547846066548,0.6297186295159115,0.7204072883172562,0.7204072883172562,0.7204072883172562,0.22738264449079804
pds,ica,atc,125,7,7,32,16,2500,0,None,None,0.00025,th_standard,0.7678812415654521,0.6576923076923077,0.7678812415654521,0.7415622500666489,0.7573325475779559,0.7678812415654521,0.6576923076923077,0.7678812415654521,0.7678812415654521,0.6730994152046783,0.7441263978660101,0.7711712495649148,0.7711712495649148,0.7711712495649148,0.3625487646293888
pds,ica,atc,125,8,7,32,16,2500,0,None,None,0.00025,th_standard,0.7174515235457064,0.6417065139121501,0.7174515235457064,0.788898969072165,0.7667069594768255,0.7174515235457064,0.6417065139121501,0.7174515235457064,0.7174515235457064,0.633217786277791,0.6731436039423521,0.8614367662645535,0.8614367662645535,0.8614367662645535,0.322333974400265
pds,ica,atc,125,9,7,32,16,2500,0,None,None,0.00025,th_standard,0.7899603698811096,0.6995457014468421,0.7899603698811096,0.774673735725938,0.7842889960154383,0.7899603698811096,0.6995457014468421,0.7899603698811096,0.7899603698811096,0.7182019315188761,0.7736174794687685,0.801145622438398,0.801145622438398,0.801145622438398,0.4462173390937073
pds,ica,atc,125,10,7,32,16,2500,0,None,None,0.00025,th_standard,0.7362045760430687,0.6801698407648138,0.7362045760430687,0.775731543312929,0.7622663127045151,0.7362045760430687,0.6801698407648138,0.7362045760430687,0.7362045760430687,0.6827442573808777,0.7099126160452698,0.7461782040210294,0.7461782040210294,0.7461782040210294,0.3951371063539927
pds,ica,atc,125,1,8,32,16,2500,0,None,None,0.00025,th_standard,0.7258064516129032,0.8011695906432749,0.7258064516129032,0.7655172413793103,0.8543937708565071,0.7258064516129032,0.8011695906432749,0.7258064516129032,0.7258064516129032,0.722759255605971,0.7337760411694954,0.9467692801026134,0.9467692801026134,0.9467692801026134,0.4846910713194402
pds,ica,atc,125,2,8,32,16,2500,0,None,None,0.00025,th_standard,0.7853260869565217,0.7791979949874687,0.7853260869565217,0.7725382262996943,0.7890872224438239,0.7853260869565217,0.7791979949874687,0.7853260869565217,0.7853260869565217,0.7752280810267512,0.7866207031013642,0.8262061403508771,0.8262061403508771,0.8262061403508771,0.5508034610630408
pds,ica,atc,125,3,8,32,16,2500,0,None,None,0.00025,th_standard,0.864314789687924,0.8648728234892455,0.864314789687924,0.839031644063764,0.8740686935835391,0.864314789687924,0.8648728234892455,0.864314789687924,0.864314789687924,0.8489580771563949,0.8667980027781288,0.8959883919426426,0.8959883919426426,0.8959883919426426,0.6988074901713978
pds,ica,atc,125,4,8,32,16,2500,0,None,None,0.00025,th_standard,0.7322175732217573,0.6666914166914167,0.7322175732217573,0.7601323514265115,0.7495482559209394,0.7322175732217573,0.6666914166914167,0.7322175732217573,0.7322175732217573,0.6701615840217745,0.7042824012346268,0.8302478302478303,0.8302478302478303,0.8302478302478303,0.3699126709507332
pds,ica,atc,125,5,8,32,16,2500,0,None,None,0.00025,th_standard,0.6857142857142857,0.6368181818181817,0.6857142857142857,0.6268232518232518,0.6998835570264141,0.6857142857142857,0.6368181818181817,0.6857142857142857,0.6857142857142857,0.6303481876467975,0.6916596385269019,0.7349669421487603,0.7349669421487603,0.7349669421487603,0.2621951219512195
